feature	Taxon	Confidence
c23d918bc9dfc2aab79811863600f052	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9987885987834505
f1d1fc32f9fb2d687c155b6d12599554	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.999999998788212
8ccde3af6976e7fe31372774390a11af	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999999477015549
cb256b84b210660cec60650fb37bfed4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998620888089
85bda77eca5b677d7fd2097d2656c572	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.999999999097227
a6594a31d2d1532617207b00c27074a9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999685124696
5c84da062d316376fe8be9735aaf5b66	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9978959103745163
a910d849028a13e001c7f07a77790563	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999729333530731
126570a8fcdd258e2da3a4888b740f19	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999999679455561
1ee2bd8735cf7489875682f8878cbc39	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999997350489518
d7ee73780591ebc7fe4a8de67ba6f5ed	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998834936218
8a308a269f4a15e0885ddfba3d4c408e	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999999419063118
39cfc521cd4cc6ead349004d1416368b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999993450439106
873e171ecb2e41fc6443d22e7aff39e1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999458028285
ba2133617085cc2ee72a332e1fa44d5a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999999986572874
fc3cb70ade37aa050b7213b348e7af56	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8101385071264063
928854866db60d05804161725659d3d6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7038417182482339
3ae7caa9e7575a6bc2a0932e8952c64f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9984091167442894
0e18a2184beeaf643909ed783bf7b6ba	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999438652558149
039d853081041edd92f09d472f5d8fdf	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999999257716637
ae67c6666749ae89e0b39c620a0c7f21	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999999732679331
a0ccf2662e774a7777e6b2712a776704	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8328059328259286
327cd805b413daf34e1848cfb26d78fd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8312057053945314
37f61ee7adb999861b5523bf012d12b5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999444223732904
f534bf2526fe04b3cc3e87c415ae73dc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.8949919795457834
0f9d3fc26e2099a3a37c58d0cada1696	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999999995089723
fd1a90d5f964e4b71223d7602dddfd2e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999995889876906
40d7d9cef37260a18835d48088dd83d9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9987984709868268
918d7825696538b522eab708c04237d1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998247784145
4e13b0a4e0a3deb55768adf1d875e28f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9975354674862299
33513b479f0664df9f35985680f085ec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999271937712778
831302519de44680746b9e3f32af2c3b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.9999995739369096
eafbc39a33d2a120c9a3f759de7f8b1e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999997815998068
7b0016d87f8f832e071e1263a08bc569	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999998012769183
931f5883b3352b8bc0552454962244f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999996938083988
685e8398eea6e5420af191fe5624cc8a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999705236081811
dcf527dc38dd2b922056651c816df550	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8028971604090622
4da01c7dd1f52152ae5cfae6285e7ce8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7054164416310252
d82311585fcaf369be4fc43992657d73	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999999539634721
9ddba187cb01f4033e2dd4f113b76248	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999198998385
e2d33fb4a3a3fd98a86daf6578d36e3c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999811593059
6a7c60fe10e9ecdf7e05faec79493e1e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999012834784
67d5d4536a4458ff638dfbff7097ec89	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999996477301972
8632aeba32c1e457d5366e0fdcc61e34	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999324435045691
94c43e44efe633efb90a6df81bc6f4f9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999991865931901
19c2b3f88a52dea5e130ccdc3394adb8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999549958015
d2680eca44a23956fabe78a6d85395d8	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999999515049479
529cfff5c4c1a8c37e225033118cd784	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999996143887591
44171b03f01f38fba5bd4b1c8bf80b91	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.9999996515504573
70180569cc59771296cb6053c46714a8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999587782987467
9a0df73c9588ca78a108d091a5000240	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999433034377
d8fd5979c89f50e72ebe2a801a7d0644	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999996940221497
3770fa38a55c1ec0d481369cfe382b3e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999996850374443
a804d310dca0614e1801766d1f66d100	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999071496722636
3b9fa8cfdccd5f68fa61d136faa7d8fb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.7582069403687112
9526ff5d6432f5748f984010874bab37	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9990167293943816
f47a13a4cacda23f9000c07c39a98b94	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999262808812
961c3b70f7f0361465f1b7a0fd7e4752	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.828061133839546
30578abdbea3c70ed6e33e86467d8e5f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999999980401384
d4b089ee7b080e7cc5480604459d61d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7088915591922927
60b20d764c1f2c35287b225e3b195b2e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999245774973
21342a588b7ef1c1b36c9024ec71bab0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9997351321759083
ace220b7598137d9dbab272c9644ef45	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8692456923127818
f73a2737b2abae78ddea65f22c496b43	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8181179723929691
f81969a822426b8ca4c35a8814e23600	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.92800524735512
28f09ca7eeea3148535b0914483d3bdc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9985900640028068
5eb005584f9434c86cbeeefeb55b168c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9998285150095371
827d1c59a1b81504ea0794dc038b2ca5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.999364873967139
847d91593d8fba7ee77004078d88a07f	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999999658283946
214089820601a4fb4dc043637fd9e34c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9566555626205914
58ac43ab3653f8b975062a764e994a0b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9995394089778575
d1c0f312a33ac03de14efef8d460345b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999993762742851
a333e362e9d19ff0872285f3ddb8d3af	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999949401664335
8e31c01437695b23dc9adf7145e46276	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999993727108438
edfe82b27898cb722c1254a3c99d52f3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999841686926823
dcd9f01b27d4e9e304e50d3d2611f38b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9885389148644805
61f41b7546d47c5a7495d40062c6b1e5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8855630794299069
68b25daa715bf05887bf1107e65190db	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9828390279510161
bafacf4f776e79ad5747580a048cb22c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9992003650850411
c93d67bb222bc0b55f102b6a7b7a3295	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999999303904304
e7679a74cfd187819bd59cd49a90de46	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8201472622578893
9f220d80540e56ab8382642cca59aefd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9997983866070747
04c5e5f7d6e1ba4a2748693dcd77afd6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999987863426558
e5794023b6e0b2c8773f6a5213dda44b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.9877016210711984
941a2d24d3a183a256b657356eba2210	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999679038899
dd60ba199185f5928600dd653a25294e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999854513982783
2a628b2053c701f0b67d24e55a2def5e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8053814614616591
9f6bfc0fe260a4c5aedc51e7709378d1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999997443032711
6f2aa4e923b989bf87982da84278f9c7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8525981469243353
9c923ab1152d8cf8e2aba307da580607	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.7707920716175355
0fcbede46ba67bd549998e4baabde50b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999999704839909
ff6ce267e4465c6a9860a1f2431a1658	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8456956441823423
3c3aa30e4319704d5598acb2632be0f9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9970296658050795
55068afd53e3d3a3fdd5579553ac3286	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999996872454694
0c012b8d448deb44fce8e66307e9a1a8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998645324503
2dcb85160ee1f5979652d51d191425c4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.9835864584548508
684e8c9d1b60c6f3a67389f4014e50a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9996286273634231
4c890d34b952ec6b2e0b8c670eb6d47c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9993942051288981
400c136426bc30c14877e78d9df9b5c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8895337018453254
94c998dce9ebfd6f42616124a1c4a35d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8310654151236664
bb0e7b1c5fd232c3f6fb890bfc9df10f	k__Bacteria	0.9489181637345706
8b599949a0dc390d21e6327a64e93f02	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8258006464386448
7ca79e4670ba6c633703df1114fdf7c7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9078475777034006
8df281cf444863032bf7a0b571e461c3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999999684995977
08e033be274147a7714bc5654a4ce912	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998362674574789
b610719b0cd84025e65f10f9fe18035c	k__Bacteria	0.9477093948845925
d1a6d1e4f354da09d85a082b275e4af0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8760282173428248
bb584c3051bade0ecbfc2625a281ff9d	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.9999993011601899
701c4ce06428a64b74b6221e86517d33	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999292157921
8a9a536075ca4d38f077c4f22d915770	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998858491276
98fd423223691b54d67d30e17ea6ba0d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.998196772582107
bf75ab1650e4acf746924884c6e61f66	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999726125732915
d37b84f82faa6a832e21cfe00f84c6d9	k__Bacteria	0.9543026005390189
366ed2e126fffa2f53e20856f0157fab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9995467749588556
89a7cc3b79a3988bc1dbba39ac08814a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999991453565
548c950f00138b553c029ae2e925cab9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9584893630583248
553118368b20ab12abf881db7da6da06	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999996346780415
c62fd624d41f078f8597dc994c51cdc1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9996965898173032
fedcf4e4cabe80616f1e0bf24704e94e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999763370584891
0747ee455f849e686ce027ead4a866d1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999427768191
5ab7ca901a8b66b28b05daff30438c11	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999995721705511
940cb716b4b77d3539ec33a1e92151b2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999987285065953
7af28d2af274b090c458329eedf2e4c3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9994618835385907
10f415743a83d639139d378f65375095	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8675791522384653
1b06d796b9a57153c25911545d249801	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9722730339559486
81e123c3f080a7b305fa50aafd7e4597	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9990608902604964
c7ec68dac98e7732595f22b419e4cf8c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.9999996840582173
8fd65a495f609867ac5f609ee329dc74	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.9163516787190287
9d607ec0281187001a9d6e5e22f9561d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8443747099567278
f39682f9eb7628209f54c4fc7276617c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.921302096244875
99e963ea84e6eac77fdfbc63a15d04c7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999456534013
64547667c88735701e168289a2a66718	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999156438757029
896ff78f6a5e46e65321c4b3c8e0635d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9820392602866798
f18a3c49c746cc6ed7812efab1541b81	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999022808046747
fccae07fb368298abc97349ebf72876c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__	0.9999999999961773
a064b5d6d22d8944c9ac0bfee47c87b0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.9999996599522386
92f84e54a2397c641e032fe0d875eeb1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999989742778441
87b4ed017eb7d626fc735b2ac7f59539	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9995426932780731
c6d042b425ded31d19ef98de00bfd56a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999991102151691
e06f2917d9cfdeec35ba762806ebc668	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__pseudolongum	0.8760957064566994
b200ffe7474eadc1ed75433f48b58498	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999990174528643
291621b75801eff6fea8caf85e96d038	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8555744319058354
960f6c5b05aa31e64a47d62348068413	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.7148494602910275
0660d88c58010969f7fbb37340f5f0d5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9348873483506205
723a5ae2f21c2f782efc3eb2c5ce1adb	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.9999995459059258
cde6569b7d2eec552a197507f365b387	k__Bacteria	0.971603486230452
caf0c8e2f9e5460ea0304b3f3fe2b07a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8283269434738375
6705ce65f1e5a6c115f6791d35427add	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7247294101625086
9f81773f9845841319925ad2ddbb053e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999991242135733
c722d138a826134e48dbdc34217a7659	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999326485213129
9057cf097c37155ecf6b317181b94e20	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999995449084
aa21937bf830e3909322292dc6e6b93f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.7651726217632695
c49075ca59416332762b8eb3b4e4c2bb	k__Bacteria	0.928583924160671
ead7e87eef7236733417957b3c80be13	k__Bacteria	0.9312480354963723
7ff0ad3ea364a337dfb8826b60df36c7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9620548321889375
a4aa0568396aeada4a00c61e4e9d407f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999998837317775
7186c7e36396bcd7d3b67dbc770db959	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998960565134
ee112d8f89fa4820264e623b61ec6c99	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8397244262105932
7434bdd2c4ef4843db6df7f37cfa2439	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8732260211855813
3294326ff72ee58948ed1656f4d4776c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998581748646468
2e739d4c9233925cb75d05cc66107b70	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8393706925662975
96841275f8b60fe78fbd5eff2dc9d007	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999131004795901
71c5a3ad47d15e68de65c20c55f186d3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999255642972117
5fa3e6e7928be81b4fd9e0f6910d1e78	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8054453132114917
a88b0be80d066d590cfc606369d576e1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9731212589895545
74209af36bc83c8e5b989021182d5b26	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.975713403670057
cf67022a8e65169d4cbefb69f51209ea	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999992288693915
c37e9d8d48f208d3100f3fc7d933e425	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7377218730368933
